title,author,source_url,category,collection,rights_status,doctrinal_status,warning_label,recommended_use
"""The modern Whitfield."" Sermons of the Rev. C. H. Spurgeon, of London;","Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/modernwhitfield00spurgoog/modernwhitfield00spurgoog_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
Sermons,"Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/sermons10spur/sermons10spur_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
Sermons of Rev. C.H. Spurgeon of London,"Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/sermonsofrevchsp10spur/sermonsofrevchsp10spur_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
Spurgeon's Sermons - Vol. IX: Metropolitan Tabernacle Pulpit,"Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/SpurgeonMetropolitanPt09/Spurgeon-Metropolitan-pt09_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
"Spurgeon's Sermons - New Park Street Pulpit, Vol. I","Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/SpurgeonNewParkPt01/Spurgeon-NewPark-pt01_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
Sermons of Rev. C.H. Spurgeon of London,"Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/sermonsofrevchsp11spuruoft/sermonsofrevchsp11spuruoft_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
Trumpet calls to Christian energy : being a collection of sermons preached on Sunday and Thursday evenings at the Metropolitan Tabernacle / by C.H. Spurgeon,"Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/trumpetcallstoch00spur/trumpetcallstoch00spur_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
Sermons of Rev. C.H. Spurgeon of London,"Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/spurgeonssermons02spuruoft/spurgeonssermons02spuruoft_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
"Morning by morning; or, Daily readings for the family or the closet ..","Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/morningbymorning00spur/morningbymorning00spur_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
The Metropolitan Tabernacle pulpit : sermons,"Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/metropolitantab01spurgoog/metropolitantab01spurgoog_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
"Autobiography of Charles H. Spurgeon compiled from his diary, letters and records by his wife and his private secretary","Spurgeon, C. H. (Charles Haddon)",https://archive.org/download/autobiographyofc03inspur/autobiographyofc03inspur_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
Sermons of Rev. C.H. Spurgeon of London,"Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/sermonsofrevchsp18spur/sermonsofrevchsp18spur_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
"""The modern Whitfield."" Sermons of the Rev. C. H. Spurgeon, of London;","Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/themodernwhitfie00spur/themodernwhitfie00spur_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
Sermons,"Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/sermons02spur/sermons02spur_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
Sermons of Rev. C.H. Spurgeon of London,"Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/sermonsofrevchsp16spuruoft/sermonsofrevchsp16spuruoft_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
"Evening by evening or, Readings at eventide for the family or the closet","Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/eveningbyevening00spur/eveningbyevening00spur_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
Sermons of Rev. C.H. Spurgeon of London,"Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/sermonsofrevchsp17spur/sermonsofrevchsp17spur_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
"The treasury of David : containing an original exposition of the book of Psalms ; a collection of illustrative extracts from the whole range of literature ; a series of homiletical hints upon almost every verse, and lists of writers upon each psalm","Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/treasuryofdavidc0005spur/treasuryofdavidc0005spur_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
Sermons of Rev. C.H. Spurgeon of London,"Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/sermonsofrevch06spur/sermonsofrevch06spur_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
Sermons of Rev. C.H. Spurgeon of London,"Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/sermonsofrevchsp15spur/sermonsofrevchsp15spur_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
"Spurgeon : episodes and anecdotes of his busy life, with personal reminiscences","Handford, Thomas W; Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/spurgeonepisodes00hand/spurgeonepisodes00hand_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
Sermons of the Rev. C. H. Spurgeon of London,"Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/sermonsofrevchsp01spur/sermonsofrevchsp01spur_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
Sermons of the Rev. C. H. Spurgeon of London,"Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/sermonsofrevchsp02spur/sermonsofrevchsp02spur_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
The Metropolitan Tabernacle pulpit : sermons,"Spurgeon, C. H. (Charles Haddon), 1834-1892",https://archive.org/download/metropolitantab02spurgoog/metropolitantab02spurgoog_djvu.txt,Preaching & Teaching,Spurgeon Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,"Spurgeon preaching, devotional, and teaching resource for sermon preparation and Christian living. OCR text should be spot-checked before quotation."
